NCESSCH,LEAID,LEANM05,SCHNAM05,LCITY05,LSTATE05,LATCOD,LONCOD,MLOCALE,ULOCALE,status05
390024104688,3900241,MORAINE COMMUNITY SCHOOL,MORAINE COMMUNITY SCHOOL,DAYTON,OH,39.677130,-84.221500,4,21,1
390024304690,3900243,AKRON COMMUNITY SCHOOL,AKRON COMMUNITY SCHOOL,AKRON,OH,,,N,N,2
390024404691,3900244,MAUD BOOTH ACADEMY,MAUD BOOTH ACADEMY,CINCINNATI,OH,39.100630,-84.502960,1,11,1
390024804695,3900248,HOPE ACADEMY CANTON CAMPUS,HOPE ACADEMY CANTON CAMPUS,CANTON,OH,40.785040,-81.393240,2,13,1
390025005193,3900250,"OHIO CONNECTIONS ACADEMY, INC","OHIO CONNECTIONS ACADEMY, INC",CINCINNATI,OH,39.145920,-84.441030,1,11,1
390025205195,3900252,QUAKER DIGITAL ACADEMY,QUAKER DIGITAL ACADEMY,NEW PHILADELPHIA,OH,40.488370,-81.449540,6,31,1
390025604796,3900256,"EAST CANTON DIGITAL ACAD, INC","EAST CANTON DIGITAL ACAD, INC",EAST CANTON,OH,40.792440,-81.275080,4,21,1
390025804798,3900258,MARYSVILLE DIGITAL ACADEMY,MARYSVILLE DIGITAL ACADEMY,MARYSVILLE,OH,40.246620,-83.378320,3,31,1
390025904799,3900259,"MASSILLON DIGITAL ACADEMY, INC","MASSILLON DIGITAL ACADEMY, INC",MASSILLON,OH,40.794290,-81.518720,2,13,1
390026204802,3900262,LONDON DIGITAL ACADEMY,LONDON DIGITAL ACADEMY,LONDON,OH,39.887030,-83.445700,3,32,1
390026304803,3900263,PLEASANT COMMUNITY DIGITAL,PLEASANT COMMUNITY DIGITAL,MARION,OH,40.520000,-83.137720,7,41,1
390026404804,3900264,RIVER VALLEY DIGITAL ACADEMY,RIVER VALLEY DIGITAL ACADEMY,CALEDONIA,OH,40.585020,-83.010240,7,42,1
390026604806,3900266,CARDINGTON LINCOLN LOCAL DIGITAL ACADEMY,CARDINGTON LINCOLN LOCAL DIGITAL ACADEMY,CARDINGTON,OH,40.496370,-82.893320,8,42,1
390026704807,3900267,GRAHAM DIGITAL ACADEMY,GRAHAM DIGITAL ACADEMY,SAINT PARIS,OH,40.127820,-83.953240,7,42,1
390027004810,3900270,LORAIN ALTERNATIVE ACADEMY,LORAIN ALTERNATIVE ACADEMY,LORAIN,OH,41.441600,-82.211400,3,22,1
390027104811,3900271,LORAIN ELEMENTARY DIGITAL,LORAIN ELEMENTARY DIGITAL,LORAIN,OH,41.441600,-82.211400,3,22,1
390027204812,3900272,LORAIN MIDDLE SCHOOL DIGITAL,LORAIN MIDDLE SCHOOL DIGITAL,LORAIN,OH,41.441600,-82.211400,3,22,1
390027304813,3900273,LORAIN HIGH SCHOOL DIGITAL,LORAIN HIGH SCHOOL DIGITAL,LORAIN,OH,41.441600,-82.211400,3,22,1
390027504815,3900275,RIDGEDALE COMMUNITY SCHOOL,RIDGEDALE COMMUNITY SCHOOL,MORRAL,OH,40.647820,-83.173380,7,42,1
390027604816,3900276,WEST CENTRAL LEARNING ACADEMY,WEST CENTRAL LEARNING ACADEMY,LIMA,OH,40.754410,-84.096540,2,13,1
390027704817,3900277,LIFE SKILLS CTR OF LAKE ERIE,LIFE SKILLS CTR OF LAKE ERIE,CLEVELAND,OH,41.477140,-81.746320,1,11,1
390027804818,3900278,LIFE SKILLS CENTER OF SUMMIT COUNTY,LIFE SKILLS CENTER OF SUMMIT COUNTY,AKRON,OH,41.055400,-81.581220,2,12,1
390027904819,3900279,LIFE SKILLS OF NORTHEAST OHIO,LIFE SKILLS OF NORTHEAST OHIO,CLEVELAND,OH,41.488100,-81.597200,1,11,1
390028004820,3900280,ELGIN DIGITAL ACADEMY,ELGIN DIGITAL ACADEMY,MARION,OH,40.566480,-83.254790,7,42,1
390028104821,3900281,ZANESVILLE DIGITAL ACADEMY,ZANESVILLE DIGITAL ACADEMY,ZANESVILLE,OH,,,N,N,2
390028204822,3900282,LAKEWOOD DIGITAL ACADEMY,LAKEWOOD DIGITAL ACADEMY,HEBRON,OH,39.961810,-82.484780,3,23,1
390028304521,3900283,PEEBLES LOCAL,PEEBLES HIGH SCHOOL,PEEBLES,OH,,,N,N,2
390028304522,3900283,PEEBLES LOCAL,PEEBLES ELEMENTARY SCHOOL,PEEBLES,OH,,,N,N,2
390028404523,3900284,EDUCATION ALTERNATIVES COMMUNITY SCHOOL,EDUCATION ALTERNATIVES COMMUNITY SCHOOL,MAPLE HEIGHTS,OH,41.414230,-81.531000,3,21,1
390028504617,3900285,PROJECT REBUILD COMMUNITY SCHOOL,PROJECT REBUILD COMMUNITY SCHOOL,CANTON,OH,40.812800,-81.343000,2,13,1
390028604731,3900286,CLEVELAND ACADEMY FOR SCHOLARSHIP TECHNOLOGY AND LEADERSHIP,CLEVELAND ACADEMY FOR SCHOLARSHIP TECHNOLOGY AND L,CLEVELAND,OH,41.506100,-81.681400,1,11,1
390028704823,3900287,AKRON ACADEMY FOR GIFTED STUDENTS,AKRON ACADEMY FOR GIFTED STUDENTS,CLEVELAND,OH,,,N,N,2
390028804825,3900288,AKRON SCHOOL FOR THE ARTS,AKRON SCHOOL FOR THE ARTS,CLEVELAND,OH,,,N,N,2
390028904826,3900289,CANTON ACADEMY FOR GIFTED STUDENTS,CANTON ACADEMY FOR GIFTED STUDENTS,CLEVELAND,OH,,,N,N,2
390029004827,3900290,CUYAHOGA EAST ACADEMY FOR GIFTED STUDENTS,CUYAHOGA EAST ACADEMY FOR GIFTED STUDENTS,CLEVELAND,OH,,,N,N,2
390029104828,3900291,DETROIT-SHOREWAY COMMUNITY SCHOOL,DETROIT-SHOREWAY COMMUNITY SCHOOL,CLEVELAND,OH,41.441100,-81.703700,1,11,3
390029204829,3900292,LIMA ACADEMY FOR GIFTED STUDENTS,LIMA ACADEMY FOR GIFTED STUDENTS,CLEVELAND,OH,,,N,N,2
390029304830,3900293,LORAIN SCHOOL FOR THE ARTS,LORAIN SCHOOL FOR THE ARTS,CLEVELAND,OH,,,N,N,2
390029404831,3900294,MAHONING VALLEY ACADEMY FOR GIFTED STUDENTS,MAHONING VALLEY ACADEMY FOR GIFTED STUDENTS,CLEVELAND,OH,,,N,N,2
390029504832,3900295,MANSFIELD SCHOOL FOR THE ARTS,MANSFIELD SCHOOL FOR THE ARTS,CLEVELAND,OH,,,N,N,2
390029604833,3900296,MAYSVILLE DIGITAL ACADEMY,MAYSVILLE DIGITAL ACADEMY,ZANESVILLE,OH,,,N,N,2
390029704834,3900297,OHIO CITY COMMUNITY SCHOOL,OHIO CITY COMMUNITY SCHOOL,CLEVELAND,OH,41.441100,-81.703700,1,11,3
390029804835,3900298,PARKSIDE COMMUNITY SCHOOL,PARKSIDE COMMUNITY SCHOOL,CLEVELAND,OH,,,N,N,2
390029904836,3900299,PINNACLE ACADEMY,PINNACLE ACADEMY,EUCLID,OH,41.590020,-81.534290,3,21,1
390030004837,3900300,WEST BOULEVARD COMMUNITY SCHOOL,WEST BOULEVARD COMMUNITY SCHOOL,CLEVELAND,OH,,,N,N,2
390030104838,3900301,WEST MUSKINGUM DIGITAL ACADEMY,WEST MUSKINGUM DIGITAL ACADEMY,ZANESVILLE,OH,,,N,N,2
390030204839,3900302,WINTERFIELD VENTURE ACADEMY,WINTERFIELD VENTURE ACADEMY,TOLEDO,OH,41.633770,-83.645290,1,11,1
390030304840,3900303,WRIGHT-DUNBAR TECHNOLOGY ACADEMY,WRIGHT-DUNBAR TECHNOLOGY ACADEMY,DAYTON,OH,39.744710,-84.302240,4,21,1
390030404841,3900304,"COLUMBUS HUMANITIES, ARTS AND TECHNOLOGY ACADEMY","COLUMBUS HUMANITIES, ARTS AND TECHNOLOGY ACADEMY",COLUMBUS,OH,40.060100,-82.976290,1,11,1
390030504842,3900305,A+ ARTS ACADEMY,A+ ARTS ACADEMY,COLUMBUS,OH,39.942300,-82.885900,1,11,1
390030604843,3900306,COLUMBUS ARTS & TECHNOLOGY ACADEMY,COLUMBUS ARTS & TECHNOLOGY ACADEMY,COLUMBUS,OH,39.927600,-82.883500,1,11,1
390030704844,3900307,COLUMBUS PREPARATORY ACADEMY,COLUMBUS PREPARATORY ACADEMY,COLUMBUS,OH,39.985820,-83.091500,3,21,1
390030804845,3900308,ORION ACADEMY,ORION ACADEMY,CINCINNATI,OH,39.125950,-84.558390,1,11,1
390030904846,3900309,APEX ACADEMY,APEX ACADEMY,CLEVELAND,OH,41.541330,-81.566220,3,21,1
390031004847,3900310,THE ALTERNATIVE ENRICHMENT ACADEMY,THE ALTERNATIVE ENRICHMENT ACADEMY,DAYTON,OH,,,N,N,2
390031104848,3900311,"VIRTUAL SCHOOLHOUSE, INC.","VIRTUAL SCHOOLHOUSE, INC.",CLEVELAND,OH,41.516050,-81.569260,3,21,1
390031204849,3900312,"ARTS ACADEMY, THE","ARTS ACADEMY, THE",LORAIN,OH,41.430210,-82.201020,3,22,1
390031304850,3900313,HOPE ACADEMY NORTHWEST CAMPUS,HOPE ACADEMY NORTHWEST CAMPUS,CLEVELAND,OH,41.481350,-81.766940,1,11,1
390031404851,3900314,KING ACADEMY COMMUNITY SCHOOL,KING ACADEMY COMMUNITY SCHOOL,CINCINNATI,OH,39.119000,-84.529550,1,11,1
390031504852,3900315,EMERSON ACADEMY OF DAYTON,EMERSON ACADEMY OF DAYTON,DAYTON,OH,39.751580,-84.179980,2,12,1
390031604853,3900316,BELLEFONTAINE DIGITAL ACADEMY,BELLEFONTAINE DIGITAL ACADEMY,BELLEFONTAINE,OH,,,N,N,2
390031704854,3900317,SYLVANIA DIGITAL ACADEMY,SYLVANIA DIGITAL ACADEMY,SYLVANIA,OH,,,N,N,2
390031804855,3900318,WESTFALL DIGITAL ACADEMY,WESTFALL DIGITAL ACADEMY,WILLIAMSPORT,OH,,,N,N,2
390031904856,3900319,FRANKLIN COUNTY PUBLIC POLICY SCHOOL,FRANKLIN COUNTY PUBLIC POLICY SCHOOL,COLUMBUS,OH,,,N,N,2
390032004857,3900320,LOGAN ELM DIGITAL ACADEMY,LOGAN ELM DIGITAL ACADEMY,CIRCLEVILLE,OH,,,N,N,2
390032104858,3900321,FCI ACADEMY,FCI ACADEMY,COLUMBUS,OH,40.011570,-82.951260,1,11,1
390032204859,3900322,FRANKLIN COUNTY CROSS CREEK DAY TREATMENT SCHOOL,FRANKLIN COUNTY CROSS CREEK DAY TREATMENT SCHOOL,COLUMBUS,OH,,,N,N,2
390032304860,3900323,CIRCLEVILLE DIGITAL ACADEMY,CIRCLEVILLE DIGITAL ACADEMY,CIRCLEVILLE,OH,,,N,N,2
390032404861,3900324,SOUTHEAST DIGITAL ACADEMY,SOUTHEAST DIGITAL ACADEMY,APPLE,OH,,,N,N,2
390032504862,3900325,WICKLIFFE PROGRESSIVE COMMUNITY SCHOOL,WICKLIFFE PROGRESSIVE COMMUNITY SCHOOL,UPPER ARLINGTON,OH,40.022500,-83.078300,3,21,3
390032604863,3900326,NEW ALBANY SCHOOL FOR PERFORMING ARTS MIDDLE SCHOOL 6-8,NEW ALBANY SCHOOL FOR PERFORMING ARTS MIDDLE SCHOO,NEW,OH,,,N,N,2
390032704864,3900327,NEW ALBANY SCHOOL FOR PERFORMING ARTS LOWER SCHOOL  2-5,NEW ALBANY SCHOOL FOR PERFORMING ARTS LOWER SCHOOL,NEW,OH,,,N,N,2
390032804865,3900328,DELAWARE PRACTICAL ARTS ACADEMY,DELAWARE PRACTICAL ARTS ACADEMY,DELAWARE,OH,,,N,N,2
390032904866,3900329,DIGITAL INSTRUCTION ACADEMY OF LEARNERS BENJAMIN LOGAN,DIGITAL INSTRUCTION ACADEMY OF LEARNERS BENJAMIN L,BELLEFONTAINE,OH,,,N,N,2
390033004867,3900330,NORTHERN LIGHTS ACADEMY,NORTHERN LIGHTS ACADEMY,COLUMBUS,OH,,,N,N,2
390033104868,3900331,COSHOCTON OPPORTUNITY SCHOOL,COSHOCTON OPPORTUNITY SCHOOL,COSHOCTON,OH,40.259000,-81.843500,6,32,3
390033204869,3900332,ORVILLE DIGITAL ACADEMY,ORVILLE DIGITAL ACADEMY,ORRVILLE,OH,,,N,N,2
390033304870,3900333,LOUDONVILLE-PERRYSVILLE DIGITAL ACADEMY,LOUDONVILLE-PERRYSVILLE DIGITAL ACADEMY,LOUDONVILLE,OH,,,N,N,2
390033404871,3900334,SOUTH WEST OHIO DIGITAL ACADEMY,SOUTH WEST OHIO DIGITAL ACADEMY,MARION,OH,,,N,N,2
390033504872,3900335,SUMMIT ACADEMY COMMUNITY SCHOOL - BARBERTON,SUMMIT ACADEMY COMMUNITY SCHOOL - BARBERTON,AKRON,OH,,,N,N,2
390033604873,3900336,SUMMIT ACADEMY COMMUNITY SCHOOL- BEDFORD,SUMMIT ACADEMY COMMUNITY SCHOOL- BEDFORD,AKRON,OH,,,N,N,2
390033704874,3900337,SUMMIT ACADEMY COMMUNITY SCHOOL - BUCYRUS,SUMMIT ACADEMY COMMUNITY SCHOOL - BUCYRUS,AKRON,OH,,,N,N,2
390033804875,3900338,SUMMIT ACADEMY MIDDLE SCHOOL - LORAIN,SUMMIT ACADEMY MIDDLE SCHOOL - LORAIN,LORAIN,OH,41.452900,-82.166100,3,22,3
390033904876,3900339,SUMMIT ACADEMY MIDDLE SCHOOL - COLUMBUS,SUMMIT ACADEMY MIDDLE SCHOOL - COLUMBUS,COLUMBUS,OH,40.086500,-82.968100,1,11,3
390034004877,3900340,SUMMIT ACADEMY COMMUNITY SCHOOL - GARFIELD HEIGHTS,SUMMIT ACADEMY COMMUNITY SCHOOL - GARFIELD HEIGHTS,AKRON,OH,,,N,N,2
390034104878,3900341,HEIR FORCE COMMUNITY SCHOOL,HEIR FORCE COMMUNITY SCHOOL,LIMA,OH,40.751030,-84.105890,2,13,1
390034204879,3900342,SUMMIT ACADEMY COMMUNITY SCHOOL - GROVEPORT,SUMMIT ACADEMY COMMUNITY SCHOOL - GROVEPORT,AKRON,OH,,,N,N,2
390034304880,3900343,SUMMIT ACADEMY MIDDLE SCHOOL - CINCINNATI,SUMMIT ACADEMY MIDDLE SCHOOL - CINCINNATI,CINCINNATI,OH,39.152500,-84.431500,1,11,3
390034404881,3900344,SUMMIT ACADEMY MIDDLE SCHOOL - WARREN,SUMMIT ACADEMY MIDDLE SCHOOL - WARREN,WARREN,OH,41.220400,-80.786300,2,13,3
390034504882,3900345,SUMMIT ACADEMY COMMUNITY SCHOOL - MANSFIELD,SUMMIT ACADEMY COMMUNITY SCHOOL - MANSFIELD,AKRON,OH,,,N,N,2
390034604883,3900346,SUMMIT ACADEMY COMMUNITY SCHOOL - MARION,SUMMIT ACADEMY COMMUNITY SCHOOL - MARION,AKRON,OH,,,N,N,2
390034704884,3900347,SUMMIT ACADEMY COMMUNITY SCHOOL - MASSILLON,SUMMIT ACADEMY COMMUNITY SCHOOL - MASSILLON,AKRON,OH,,,N,N,2
390034804885,3900348,SUMMIT ACADEMY COMMUNITY SCHOOL - NEW LEXINGTON,SUMMIT ACADEMY COMMUNITY SCHOOL - NEW LEXINGTON,AKRON,OH,,,N,N,2
390034904886,3900349,SUMMIT ACADEMY COMMUNITY SCHOOL - WHITEHALL,SUMMIT ACADEMY COMMUNITY SCHOOL - WHITEHALL,AKRON,OH,,,N,N,2
390035004887,3900350,SUMMIT ACADEMY COMMUNITY SCHOOL - YOUNGSTOWN,SUMMIT ACADEMY COMMUNITY SCHOOL - YOUNGSTOWN,YOUNGSTOWN,OH,41.086700,-80.659900,2,13,3
390035104888,3900351,SUMMIT ACADEMY COMMUNITY SCHOOL - SPRINGFIELD SUMMIT,SUMMIT ACADEMY COMMUNITY SCHOOL - SPRINGFIELD SUMM,AKRON,OH,,,N,N,2
390035204889,3900352,SUMMIT ACADEMY COMMUNITY SCHOOL - SPRINGFIELD,SUMMIT ACADEMY COMMUNITY SCHOOL - SPRINGFIELD,AKRON,OH,,,N,N,2
390035304890,3900353,SUMMIT ACADEMY COMMUNITY SCHOOL - SANDUSKY,SUMMIT ACADEMY COMMUNITY SCHOOL - SANDUSKY,AKRON,OH,,,N,N,2
390035404891,3900354,SUMMIT ACADEMY COMMUNITY SCHOOL - PIQUA,SUMMIT ACADEMY COMMUNITY SCHOOL - PIQUA,AKRON,OH,,,N,N,2
390035504892,3900355,SUMMIT ACADEMY COMMUNITY SCHOOL - ZANESVILLE,SUMMIT ACADEMY COMMUNITY SCHOOL - ZANESVILLE,AKRON,OH,,,N,N,2
390035604893,3900356,SUMMIT ACADEMY COMMUNITY SCHOOL - PAINESVILLE,SUMMIT ACADEMY COMMUNITY SCHOOL - PAINESVILLE,PAINESVILLE,OH,41.729400,-81.243500,3,21,3
390035704894,3900357,SUMMIT ACADEMY COMMUNITY SCHOOL - NORWALK,SUMMIT ACADEMY COMMUNITY SCHOOL - NORWALK,AKRON,OH,,,N,N,2
390035804895,3900358,SUMMIT ACADEMY COMMUNITY SCHOOL - ALLIANCE,SUMMIT ACADEMY COMMUNITY SCHOOL - ALLIANCE,AKRON,OH,,,N,N,2
390035904896,3900359,SUMMIT ACADEMY SECONDARY SCHOOL - WARREN,SUMMIT ACADEMY SECONDARY SCHOOL - WARREN,WARREN,OH,,,N,N,2
390036004897,3900360,SUMMIT ACADEMY SECONDARY SCHOOL - TOLEDO,SUMMIT ACADEMY SECONDARY SCHOOL - TOLEDO,TOLEDO,OH,41.691000,-83.565800,1,11,3
390036104898,3900361,SUMMIT ACADEMY SECONDARY SCHOOL - MIDDLETOWN,SUMMIT ACADEMY SECONDARY SCHOOL - MIDDLETOWN,MIDDLETOWN,OH,39.510200,-84.345000,2,13,3
390036204899,3900362,SUMMIT ACADEMY SECONDARY SCHOOL - DAYTON,SUMMIT ACADEMY SECONDARY SCHOOL - DAYTON,DAYTON,OH,39.762800,-84.172700,2,12,3
390036304900,3900363,SUMMIT ACADEMY SECONDARY SCHOOL - COLUMBUS,SUMMIT ACADEMY SECONDARY SCHOOL - COLUMBUS,COLUMBUS,OH,40.086500,-82.968100,1,11,3
390036404901,3900364,SUMMIT ACADEMY SECONDARY SCHOOL - CINCINNATI,SUMMIT ACADEMY SECONDARY SCHOOL - CINCINNATI,CINCINNATI,OH,39.152500,-84.431500,1,11,3
390036504902,3900365,AKRON ELEMENTARY DIGITAL ACADEMY,AKRON ELEMENTARY DIGITAL ACADEMY,AKRON,OH,,,N,N,2
390036604903,3900366,RITTMAN DIGITAL ACADEMY,RITTMAN DIGITAL ACADEMY,RITTMAN,OH,40.974500,-81.783600,6,31,3
390036704904,3900367,CROSSROADS PREPARATORY ACADEMY - TOLEDO,CROSSROADS PREPARATORY ACADEMY - TOLEDO,COLUMBUS,OH,,,N,N,2
390036804905,3900368,CROSSROADS PREPARATORY ACADEMY-WEST COLUMBUS,CROSSROADS PREPARATORY ACADEMY-WEST COLUMBUS,COLUMBUS,OH,,,N,N,2
390036904906,3900369,CROSSROADS PREPARATORY ACADEMY - EAST CLEVELAND,CROSSROADS PREPARATORY ACADEMY - EAST CLEVELAND,COLUMBUS,OH,,,N,N,2
390037004907,3900370,CROSSROADS PREPARATORY ACADEMY - CLEVELAND,CROSSROADS PREPARATORY ACADEMY - CLEVELAND,COLUMBUS,OH,,,N,N,2
390037104908,3900371,CROSSROADS PREPARATORY ACADEMY - AKRON,CROSSROADS PREPARATORY ACADEMY - AKRON,COLUMBUS,OH,,,N,N,2
390037204909,3900372,THE HARTE SCHOOL - TOLEDO,THE HARTE SCHOOL - TOLEDO,COLUMBUS,OH,,,N,N,2
390037304910,3900373,THE HARTE SCHOOL-WEST COLUMBUS,THE HARTE SCHOOL-WEST COLUMBUS,COLUMBUS,OH,,,N,N,2
390037404911,3900374,THE HARTE SCHOOL - EAST CLEVELAND,THE HARTE SCHOOL - EAST CLEVELAND,COLUMBUS,OH,,,N,N,2
390037504912,3900375,THE HARTE SCHOOL - CLEVELAND,THE HARTE SCHOOL - CLEVELAND,COLUMBUS,OH,,,N,N,2
390037604913,3900376,THE HARTE SCHOOL - AKRON,THE HARTE SCHOOL - AKRON,COLUMBUS,OH,,,N,N,2
390037704914,3900377,THE FIVE R'S ACADEMY,THE FIVE R'S ACADEMY,CANTON,OH,,,N,N,2
390037804915,3900378,"ASPIRE ACADEMY, THE","ASPIRE ACADEMY, THE",CANTON,OH,40.745300,-81.372300,4,21,3
390037904916,3900379,ANTHONY WAYNE DIGITAL ACADEMY,ANTHONY WAYNE DIGITAL ACADEMY,WHITEHOUSE,OH,,,N,N,2
390038004917,3900380,"ECKERD YOUTH ALTERNATIVES, INC.","ECKERD YOUTH ALTERNATIVES, INC.",CLEARWATER,FL,,,N,N,2
390038104918,3900381,LIFE SKILLS CENTER OF METRO CLEVELAND,LIFE SKILLS CENTER OF METRO CLEVELAND,CLEVELAND,OH,41.500180,-81.664870,1,11,1
390038204919,3900382,NEW DAY ACADEMY BOARDING & DAY SCHOOL,NEW DAY ACADEMY BOARDING & DAY SCHOOL,EUCLID,OH,41.609500,-81.526800,3,21,1
390038304920,3900383,OAKSTONE COMMUNITY SCHOOL,OAKSTONE COMMUNITY SCHOOL,COLUMBUS,OH,40.080900,-82.954740,1,11,1
390038404921,3900384,"URBAN YOUTH ACADEMY, INC.","URBAN YOUTH ACADEMY, INC.",SPRINGFIELD,OH,39.908370,-83.807720,2,13,1
390039104951,3900391,COLUMBUS ENTREPRENEURIAL ACADEMY,COLUMBUS ENTREPRENEURIAL ACADEMY,COLUMBUS,OH,40.036200,-83.008900,1,11,3
390039204952,3900392,UPPER ARLINGTON COMMUNITY HIGH SCHOOL,UPPER ARLINGTON COMMUNITY HIGH SCHOOL,UPPER ARLINGTON,OH,40.014500,-83.055900,3,21,3
390039304953,3900393,WILSON MILITARY ACADEMY,WILSON MILITARY ACADEMY,CLEVELAND,OH,,,1,N,7
390039404954,3900394,NEW CITY SCHOOL,NEW CITY SCHOOL,DAYTON,OH,39.778400,-84.220200,2,12,3
390039504955,3900395,HATTIE LARLHAM EDUCATIONAL SERVICES,HATTIE LARLHAM EDUCATIONAL SERVICES,AKRON,OH,,,2,N,7
390039604956,3900396,ZENITH ACADEMY,ZENITH ACADEMY,COLUMBUS,OH,40.027900,-82.774400,1,41,3
390039704957,3900397,WRIGHT EARLY CHILDHOOD CENTER,WRIGHT EARLY CHILDHOOD CENTER,FAIRBORN,OH,,,4,N,7
390039804958,3900398,STRASBURG-FRANKLIN LOCAL DIGITAL ACADEMY,STRASBURG-FRANKLIN LOCAL DIGITAL ACADEMY,STRASBURG,OH,,,7,N,7
390039904959,3900399,PHOENIX VILLAGE ACADEMY PRIMARY 2,PHOENIX VILLAGE ACADEMY PRIMARY 2,CLEVELAND,OH,,,1,N,7
390040004960,3900400,PHOENIX VILLAGE ACADEMY SECONDARY 1,PHOENIX VILLAGE ACADEMY SECONDARY 1,CLEVELAND,OH,,,1,N,7
390040104961,3900401,PHOENIX VILLAGE ACADEMY SECONDARY 2,PHOENIX VILLAGE ACADEMY SECONDARY 2,CLEVELAND,OH,,,1,N,7
390040204962,3900402,PHOENIX VILLAGE ACADEMY PRIMARY 1,PHOENIX VILLAGE ACADEMY PRIMARY 1,CLEVELAND,OH,,,1,N,7
390040304963,3900403,SPRINGFIELD BOYS ACADEMY OF EXCELLENCE,SPRINGFIELD BOYS ACADEMY OF EXCELLENCE,SPRINGFIELD,OH,,,2,N,7
390040404964,3900404,PSCHTECIN PUBLIC SCHOOL,PSCHTECIN PUBLIC SCHOOL,COLUMBUS,OH,40.090700,-82.989800,1,11,3
390040604965,3900406,SOUTH EAST OHIO DIGITAL ACADEMY,SOUTH EAST OHIO DIGITAL ACADEMY,MARION,OH,,,7,N,7
390040704966,3900407,NORTH WEST OHIO DIGITAL ACADEMY,NORTH WEST OHIO DIGITAL ACADEMY,MARION,OH,,,7,N,7
390040804967,3900408,QUEEN CITY ELEMENTARY SCHOOL,QUEEN CITY ELEMENTARY SCHOOL,CINCINNATI,OH,,,1,N,7
390040904968,3900409,QUEEN CITY HIGH SCHOOL,QUEEN CITY HIGH SCHOOL,CINCINNATI,OH,,,1,N,7
390041004969,3900410,ADVANTAGE ACADEMY,ADVANTAGE ACADEMY,UNIONTOWN,OH,,,4,N,7
390041104970,3900411,ACADEMY OF INTERACTIVE MEDIA TECHNOLOGY,ACADEMY OF INTERACTIVE MEDIA TECHNOLOGY,UNIONTOWN,OH,,,4,N,7
390041204971,3900412,WINGS ACADEMY,WINGS ACADEMY,UNIONTOWN,OH,,,4,N,7
390041304972,3900413,VISION INTO ACTION ACADEMY WEST CINCINNATI,VISION INTO ACTION ACADEMY WEST CINCINNATI,COLUMBUS,OH,,,1,N,7
390041404973,3900414,VISION INTO ACTION ACADEMY-EAST CINCINNATI,VISION INTO ACTION ACADEMY-EAST CINCINNATI,COLUMBUS,OH,,,1,N,7
390041504974,3900415,VISION INTO ACTION ACADEMY-SOUTH DAYTON,VISION INTO ACTION ACADEMY-SOUTH DAYTON,COLUMBUS,OH,,,1,N,7
390041604975,3900416,VISION INTO ACTION ACADEMY-NORTH DAYTON,VISION INTO ACTION ACADEMY-NORTH DAYTON,COLUMBUS,OH,,,1,N,7
390041704976,3900417,VISION INTO ACTION ACADEMY-NORTH COLUMBUS,VISION INTO ACTION ACADEMY-NORTH COLUMBUS,COLUMBUS,OH,,,1,N,7
390041804977,3900418,VISION INTO ACTION ACADEMY-SOUTH COLUMBUS,VISION INTO ACTION ACADEMY-SOUTH COLUMBUS,COLUMBUS,OH,,,1,N,7
390041904978,3900419,CLAY COMMUNITY SCHOOLS OF COLUMBUS-GIFTED HANDS PREPARATORY,CLAY COMMUNITY SCHOOLS OF COLUMBUS-GIFTED HANDS PR,COLUMBUS,OH,39.978400,-82.969900,1,11,3
390042004979,3900420,CLAY COMMUNITY SCHOOLS OF COLUMBUS-BEN CARSON ACADEMY,CLAY COMMUNITY SCHOOLS OF COLUMBUS-BEN CARSON ACAD,COLUMBUS,OH,,,1,N,7
390042104980,3900421,"BARNETT ACADEMY OF COLUMBUS, THE","BARNETT ACADEMY OF COLUMBUS, THE",COLUMBUS,OH,,,1,N,7
390042204981,3900422,AMERICAS ACADEMY-ACADEMIA DE LAS AMERICAS,AMERICAS ACADEMY-ACADEMIA DE LAS AMERICAS,COLUMBUS,OH,,,1,N,7
390042304982,3900423,STARLIGHT ACADEMY,STARLIGHT ACADEMY,REYNOLDSBURG,OH,,,3,N,7
390042404983,3900424,"SCIOTO ACADEMY, THE","SCIOTO ACADEMY, THE",PICKERINGTON,OH,,,3,N,7
390042504984,3900425,NEW CHOICE ACADEMY,NEW CHOICE ACADEMY,PICKERINGTON,OH,,,3,N,7
390042604985,3900426,GEORGE Q. BROWN ACADEMY,GEORGE Q. BROWN ACADEMY,CLEVELAND,OH,,,1,N,7
390042704986,3900427,MAUMEE BAY MILITARY ACADEMY,MAUMEE BAY MILITARY ACADEMY,PERRYSBURG,OH,,,3,N,7
390042804987,3900428,"MARITIME ACADEMY OF TOLEDO, THE","MARITIME ACADEMY OF TOLEDO, THE",PERRYSBURG,OH,41.575700,-83.586200,3,21,3
390042904988,3900429,CINCINNATI LEADERSHIP ACADEMY,CINCINNATI LEADERSHIP ACADEMY,CINCINNATI,OH,39.117100,-84.522300,1,11,3
390043004989,3900430,SALUBRIOUS LIFE CENTER,SALUBRIOUS LIFE CENTER,CINCINNATI,OH,,,1,N,7
390043104990,3900431,WEEMS SCHOOL,WEEMS SCHOOL,CLEVELAND,OH,41.480900,-81.686300,1,11,3
390043204991,3900432,SPECTRUM OPPORTUNITY SCHOOL,SPECTRUM OPPORTUNITY SCHOOL,AMHERST,OH,,,3,N,7
